alt_of_detection_km,lat_of_detection,lon_of_detection,vert_wavelength_km,horiz_wavelength_km,propagation_dir,axial_ratio,int_vert_group_vel_ms,int_horiz_group_vel_ms,int_vert_phase_spd_ms,int_horiz_phase_spd_ms,degreeofpolarization,stokes_param_Q
15.645,-30.39446,-70.602215,0.931345472635866,363.449835450645,51.4212137079532,1.16935950474262,-0.00480276798387909,1.87424031654788,0.0178750227395886,6.97557916397373,0.906966131481261,-0.750067379230843
17.5825,-30.389144,-70.472412,0.732352189467061,67.7595105712438,-69.9239752905594,2.75672496591056,-0.0287758038512223,2.66242719458768,0.0331360829599244,3.06585382812403,0.942345780340324,-0.402435453692298
18.6275,-30.391237,-70.428082,1.13026335632056,265.51591533485,-27.4317944453605,1.31296272415294,-0.010227659092246,2.40263143136025,0.0243567752844738,5.72177399903971,0.977754136568686,-1.02729151192931
21.45,-30.375051,-70.330618,0.659797501036932,7.26013407056465,-60.7559851050977,3.4214309618793,-0.0338864106700335,0.372871804224801,0.0370515339508549,0.407699488980373,0.760367125151234,-0.0521317317496593
22.37,-30.363479,-70.312152,1.22927083065232,30.0182555781917,51.9984168953313,3.65708873651552,-0.0682685053694714,1.66708701697125,0.0737854652181756,1.80180876145871,0.93706184186077,-0.287586697337753
25.3025,-30.333359,-70.252179,0.881042772965669,35.1115205681853,109.905203684433,4.59855446480906,-0.0633530300905548,2.52475962272952,0.0664976155628841,2.65007837101056,0.919429227451315,0.478271262261427
15.645,-30.394,-70.602,0.93135,363.45,51.421,1.1694,-0.0048028,1.8742,0.017875,6.9756,0.90697,-0.75007
17.582,-30.389,-70.472,0.73235,67.76,-69.924,2.7567,-0.028776,2.6624,0.033136,3.0659,0.94235,-0.40244
18.628,-30.391,-70.428,1.1303,265.52,-27.432,1.313,-0.010228,2.4026,0.024357,5.7218,0.97775,-1.0273
21.45,-30.375,-70.331,0.6598,7.2601,-60.756,3.4214,-0.033886,0.37287,0.037052,0.4077,0.76037,-0.052132
22.37,-30.363,-70.312,1.2293,30.018,51.998,3.6571,-0.068269,1.6671,0.073785,1.8018,0.93706,-0.28759
25.302,-30.333,-70.252,0.88104,35.112,109.91,4.5986,-0.063353,2.5248,0.066498,2.6501,0.91943,0.47827
