 1986,  839.2,-84181.9,  22,  2195,  8.0, 242 0000000000000000
 1987,  839.0,-84193.5,  22,  2209,  8.0, 242 0000000000000000
 1988,  838.7,-84207.6,  22,  2182,  8.2, 240 0000000000000000
 1989,  838.5,-84194.7,  23,     0,  0.0,   0 0000000000000000
 1990,  838.3,-84247.4,  23,  2182,  8.3, 240 0000000000000000
 1991,  838.2,-84183.5,  23,  2182,  8.2, 240 0000000000000000
 1992,  838.0,-84276.9,  23,  2182,  8.2, 240 0000000000000000
 1993,  837.8,-84248.3,  23,  2182,  8.1, 239 0000000000000000
 1994,  837.7,-84250.9,  23,  2182,  8.0, 238 0000000000000000
 1995,  837.6,-84249.0,  23,  2182,  7.8, 237 0000000000000000
 1996,  837.5,-84290.0,  23,  2182,  7.9, 235 0000000000000000
 1997,  837.3,-84250.5,  23,  2222,  7.9, 237 0000000000000000
 1998,  837.3,-84226.1,  23,  2222,  7.8, 238 0000000000000000
 1999,  837.2,-84292.9,  23,  2222,  7.9, 240 0000000000000000
 2000,  837.0,-84264.7,  23,  2222,  8.0, 242 0000000000000000
 2001,  836.8,-84251.8,  23,  2222,  8.1, 244 0000000000000000
 2002,  836.7,-84292.3,  23,  2222,  8.2, 247 0000000000000000
 2003,  836.4,-84292.6,  23,  2222,  8.3, 248 0000000000000000
 2004,  836.3,-84253.7,  23,  2236,  8.4, 249 0000000000000000
 2005,  836.2,-84320.5,  23,  2236,  8.6, 249 0000000000000000
 2006,  836.0,-84305.8,  23,  2249,  8.9, 249 0000000000000000
 2007,  835.8,-84306.4,  23,  2249,  9.1, 250 0000000000000000
 2008,  835.6,-84320.2,  23,  2249,  9.3, 248 0000000000000000
 2009,  835.5,-84201.4,  23,  2249,  9.3, 247 0000000000000000
 2010,  835.4,-84346.9,  24,  2236,  9.3, 247 0000000000000000
 2011,  835.1,-84398.7,  24,  2209,  9.2, 246 0000000000000000
 2012,  835.0,-84388.4,  24,  2209,  9.0, 244 0000000000000000
 2013,  834.7,-84412.2,  24,  2236,  8.9, 244 0000000000000000
 2014,  834.6,-84450.5,  24,  2236,  8.8, 243 0000000000000000
 2015,  834.4,-84409.7,  24,  2249,  8.7, 243 0000000000000000
 2016,  834.1,-84424.8,  24,  2249,  8.6, 243 0000000000000000
 2017,  834.0,-84341.8,  24,  2263,  8.8, 242 0000000000000000
 2018,  833.7,-84463.1,  24,  2249,  8.8, 244 0000000000000000
 2019,  833.7,-84299.7,  24,  2249,  8.8, 246 0000000000000000
 2020,  833.6,-84301.0,  24,  2249,  8.9, 248 0000000000000000
 2021,  833.5,-84445.8,  24,  2249,  8.9, 250 0000000000000000
 2022,  833.3,-84407.1,  24,  2249,  8.8, 252 0000000000000000
 2023,  833.0,-84313.5,  24,  2276,  8.9, 253 0000000000000000
 2024,  832.8,-84364.7,  24,  2276,  8.9, 252 0000000000000000
 2025,  832.9,-84310.7,  24,  2276,  8.9, 251 0000000000000000
 2026,  832.6,-84378.2,  24,  2276,  9.0, 250 0000000000000000
 2027,  832.5,-84391.7,  24,  2276,  9.0, 249 0000000000000000
 2028,  832.3,-84457.0,  24,  2276,  9.1, 247 0000000000000000
 2029,  832.3,-84348.9,  24,     0,  0.0,   0 0000000000000000
 2030,  832.0,-84416.2,  24,  2276,  9.1, 246 0000000000000000
 2031,  831.9,-84402.0,  24,  2290,  9.0, 245 0000000000000000
 2032,  831.8,-84481.9,  24,  2290,  8.9, 242 0000000000000000
 2033,  831.7,-84376.6,  24,  2290,  8.6, 243 0000000000000000
 2034,  831.5,-84427.8,  24,  2290,  8.4, 243 0000000000000000
 2035,  831.5,-84494.1,  24,  2290,  8.3, 243 0000000000000000
 2036,  831.4,-84414.3,  24,  2290,  8.2, 244 0000000000000000
 2037,  831.1,-84402.6,  24,  2290,  8.2, 243 0000000000000000
 2038,  830.8,-84349.6,  24,  2290,  8.2, 243 0000000000000000
 2039,  830.7,-84389.5,  24,  2290,  8.1, 244 0000000000000000
 2040,  830.5,-84376.6,  25,     0,  0.0,   0 0000000000000000
 2041,  830.3,-84377.5,  24,  2290,  8.0, 248 0000000000000000
 2042,  830.0,-84391.7,  24,  2290,  7.9, 252 0000000000000000
 2043,  829.8,-84420.6,  24,  2290,  7.9, 254 0000000000000000
 2044,  829.6,-84472.2,  24,  2290,  8.0, 256 0000000000000000
 2045,  829.5,-84473.8,  24,  2290,  8.0, 258 0000000000000000
 2046,  829.2,-84487.3,  24,  2290,  8.0, 259 0000000000000000
 2047,  829.0,-84434.5,  24,  2290,  8.1, 259 0000000000000000
 2048,  828.7,-84461.2,  24,  2303,  8.1, 258 0000000000000000
 2049,  828.3,-84515.0,  24,  2303,  8.0, 258 0000000000000000
 2050,  828.0,-84475.7,  24,  2303,  8.0, 257 0000000000000000
 2051,  827.8,-84449.9,  25,  2303,  8.0, 256 0000000000000000
 2052,  827.4,-84559.1,  25,  2317,  8.1, 256 0000000000000000
 2053,  827.1,-84555.9,  24,  2412,  9.0, 250 0000000000000000
 2054,  827.0,-84584.6,  24,  2412,  9.9, 245 0000000000000000
 2055,  826.9,-84462.8,  24,  2412, 10.7, 242 0000000000000000
 2056,  826.6,-84533.3,  22,  2412, 11.4, 239 0000000000000000
 2057,  826.4,-84545.0,  24,  2439, 12.3, 235 0000000000000000
 2058,  826.1,-84599.8,  24,  2439, 13.2, 232 0000000000000000
 2059,  825.9,-84520.1,  24,  2439, 13.9, 229 0000000000000000
 2060,  825.7,-84600.4,  25,  2453, 13.9, 228 0000000000000000
 2061,  825.5,-84467.3,  25,  2453, 14.3, 227 0000000000000000
 2062,  825.1,-84721.6,  24,  2453, 14.5, 227 0000000000000000
 2063,  824.9,-84587.8,  25,  2344, 13.4, 229 0000000000000000
 2064,  824.8,-84626.9,  25,     0,  0.0,   0 0000000000000000
 2065,  824.7,-84585.6,  25,  2331, 12.2, 232 0000000000000000
 2066,  824.5,-84504.0,  25,  2344, 10.8, 237 0000000000000000
 2067,  824.3,-84516.3,  25,  2344,  9.6, 242 0000000000000000
 2068,  824.1,-84598.2,  25,  2344,  8.5, 248 0000000000000000
 2069,  823.9,-84667.9,  24,  2344,  7.5, 255 0000000000000000
 2071,  823.9,-84541.8,  24,  2344,  6.1, 273 0000000000000000
 2072,  823.6,-84596.3,  25,  2344,  5.8, 286 0000000000000000
 2073,  823.6,-84555.0,  25,  2344,  5.8, 286 0000000000000000
 2074,  823.4,-84609.2,  25,  2344,  5.9, 285 0000000000000000
 2075,  823.3,-84538.2,  24,  2344,  6.1, 284 0000000000000000
 2076,  823.3,-84577.3,  23,  2344,  6.3, 283 0000000000000000
 2077,  823.1,-84592.4,  23,  2358,  6.4, 278 0000000000000000
 2078,  823.0,-84615.4,  23,     0,  0.0,   0 0000000000000000
 2079,  822.9,-84642.8,  22,  2358,  6.7, 267 0000000000000000
 2080,  822.8,-84601.8,  22,  2358,  7.3, 258 0000000000000000
 2081,  822.8,-84545.7,  23,  2358,  8.1, 250 0000000000000000
 2082,  822.5,-84601.5,  23,  2358,  9.3, 242 0000000000000000
 2083,  822.3,-84669.0,  23,  2358,  9.4, 241 0000000000000000
 2084,  822.2,-84613.4,  23,  2358,  9.4, 241 0000000000000000
 2085,  822.0,-84679.7,  23,  2358,  9.5, 241 0000000000000000
 2086,  822.2,-84532.8,  22,  2358,  9.5, 242 0000000000000000
 2087,  821.9,-84601.2,  22,  2358,  9.6, 242 0000000000000000
 2088,  821.8,-84679.3,  22,  2358,  9.6, 242 0000000000000000
 2089,  821.8,-84704.6,  23,  2358,  9.6, 241 0000000000000000
 2090,  821.5,-84679.7,  23,  2371,  9.6, 241 0000000000000000
 2091,  821.5,-84691.9,  23,  2371,  9.7, 242 0000000000000000
 2092,  821.3,-84662.6,  23,  2371,  9.8, 242 0000000000000000
 2093,  821.2,-84614.4,  23,  2371,  9.8, 243 0000000000000000
 2094,  820.9,-84680.6,  23,  2371,  9.9, 243 0000000000000000
 2095,  820.8,-84710.3,  23,  2371,  9.9, 243 0000000000000000
 2096,  820.5,-84654.1,  23,  2371,  9.9, 244 0000000000000000
 2097,  820.5,-84721.7,  24,  2371,  9.9, 244 0000000000000000
 2098,  820.5,-84723.0,  23,  2371,  9.9, 243 0000000000000000
 2099,  820.2,-84684.2,  23,  2398, 10.0, 242 0000000000000000
 2100,  820.0,-84616.3,  23,  2398, 10.2, 241 0000000000000000
 2101,  819.9,-84657.3,  23,  2398, 10.3, 241 0000000000000000
 2102,  819.8,-84644.7,  23,  2398, 10.4, 240 0000000000000000
 2103,  819.5,-84739.1,  23,  2398, 10.5, 240 0000000000000000
 2104,  819.5,-84654.4,  23,     0,  0.0,   0 0000000000000000
 2105,  819.3,-84765.6,  23,  2385, 10.5, 240 0000000000000000
 2106,  819.2,-84604.4,  23,  2385, 10.3, 239 0000000000000000
 2107,  818.8,-84753.7,  23,     0,  0.0,   0 0000000000000000
 2108,  818.7,-84766.9,  23,  2398, 10.2, 240 0000000000000000
 2109,  818.5,-84767.6,  23,     0,  0.0,   0 0000000000000000
 2110,  818.3,-84712.3,  23,  2398, 10.1, 240 0000000000000000
 2111,  818.2,-84659.6,  22,  2398, 10.1, 241 0000000000000000
 2112,  818.1,-84701.3,  22,  2398, 10.2, 242 0000000000000000
 2113,  817.9,-84661.8,  22,  2398, 10.2, 242 0000000000000000
 2114,  817.6,-84794.1,  23,  2398, 10.1, 243 0000000000000000
 2115,  817.6,-84673.8,  22,  2398, 10.0, 244 0000000000000000
 2116,  817.5,-84741.4,  22,  2398,  9.9, 245 0000000000000000
 2117,  817.3,-84701.3,  22,  2398,  9.7, 246 0000000000000000
 2118,  817.2,-84796.7,  22,     0,  0.0,   0 0000000000000000
 2119,  817.1,-84781.8,  23,  2398,  9.7, 246 0000000000000000
 2120,  816.9,-84673.8,  24,  2412,  9.9, 245 0000000000000000
 2121,  816.7,-84795.7,  24,  2412, 10.1, 244 0000000000000000
 2122,  816.7,-84755.9,  24,  2412, 10.4, 244 0000000000000000
 2123,  816.5,-84875.1,  24,  2412, 10.6, 243 0000000000000000
 2124,  816.4,-84876.4,  23,  2412, 10.6, 242 0000000000000000
 2125,  816.2,-84819.4,  22,  2412, 10.6, 243 0000000000000000
 2126,  816.0,-84764.7,  22,  2412, 10.6, 242 0000000000000000
 2127,  815.8,-84778.3,  22,  2425, 10.7, 242 0000000000000000
 2128,  815.7,-84845.0,  22,  2425, 10.6, 242 0000000000000000
 2129,  815.5,-84723.3,  22,  2425, 10.6, 242 0000000000000000
 2130,  815.2,-84804.8,  22,  2425, 10.6, 242 0000000000000000
 2131,  815.1,-84802.9,  22,  2425, 10.6, 242 0000000000000000
 2132,  814.8,-84882.6,  22,  2425, 10.6, 243 0000000000000000
 2133,  814.8,-84801.9,  22,  2425, 10.7, 242 0000000000000000
 2134,  814.8,-84788.3,  22,  2425, 10.6, 243 0000000000000000
 2135,  814.6,-84811.0,  22,  2425, 10.6, 243 0000000000000000
 2136,  814.3,-84854.1,  22,  2425, 10.6, 243 0000000000000000
 2137,  814.2,-84812.3,  22,  2439, 10.6, 244 0000000000000000
 2138,  814.2,-84758.2,  22,  2453, 10.6, 243 0000000000000000
 2139,  813.9,-84810.7,  22,  2453, 10.6, 243 0000000000000000
 2140,  813.7,-84893.6,  22,  2453, 10.6, 242 0000000000000000
 2141,  813.7,-84825.2,  21,  2453, 10.7, 242 0000000000000000
 2142,  813.4,-84756.6,  22,  2453, 10.7, 241 0000000000000000
 2143,  813.2,-84850.8,  22,  2453, 10.7, 241 0000000000000000
 2144,  813.2,-84755.3,  22,  2453, 10.7, 240 0000000000000000
 2145,  813.0,-84811.0,  21,  2453, 10.6, 240 0000000000000000
 2146,  812.7,-84810.0,  22,  2453, 10.6, 240 0000000000000000
 2147,  812.6,-84810.3,  21,  2453, 10.6, 240 0000000000000000
 2148,  812.4,-84798.4,  22,  2453, 10.5, 241 0000000000000000
 2149,  812.4,-84811.0,  22,  2453, 10.3, 242 0000000000000000
 2150,  812.1,-84787.0,  21,  2453, 10.1, 242 0000000000000000
 2151,  811.9,-84865.4,  20,  2453, 10.1, 242 0000000000000000
 2152,  811.7,-84919.9,  20,  2453, 10.0, 242 0000000000000000
 2153,  811.5,-84828.1,  20,  2453,  9.9, 243 0000000000000000
 2154,  811.5,-84774.4,  20,  2466,  9.8, 242 0000000000000000
 2155,  811.2,-84814.9,  20,  2466,  9.8, 243 0000000000000000
 2156,  811.0,-84841.7,  20,  2466,  9.7, 244 0000000000000000
 2157,  810.9,-84856.6,  20,  2466,  9.7, 245 0000000000000000
 2158,  810.5,-84895.5,  20,  2466,  9.6, 245 0000000000000000
 2159,  810.3,-84885.5,  20,  2480,  9.7, 244 0000000000000000
 2160,  810.2,-84843.3,  20,  2480,  9.7, 244 0000000000000000
 2161,  810.0,-84831.7,  20,  2480,  9.8, 243 0000000000000000
 2162,  809.8,-84791.5,  20,  2493,  9.9, 242 0000000000000000
 2163,  809.5,-84924.7,  20,  2493, 10.0, 241 0000000000000000
 2164,  809.3,-84898.4,  20,  2493, 10.0, 240 0000000000000000
 2165,  809.2,-84776.3,  20,  2493, 10.1, 239 0000000000000000
 2166,  809.0,-84749.2,  20,  2493, 10.1, 238 0000000000000000
 2167,  808.6,-84831.4,  20,  2493, 10.1, 238 0000000000000000
 2168,  808.5,-84872.2,  20,  2493, 10.1, 238 0000000000000000
 2169,  808.3,-84818.4,  20,  2507, 10.0, 238 0000000000000000
 2170,  808.2,-84845.9,  20,  2507,  9.9, 239 0000000000000000
 2171,  808.0,-84845.3,  20,  2493,  9.8, 240 0000000000000000
 2172,  807.8,-84884.5,  20,  2493,  9.7, 241 0000000000000000
 2173,  807.5,-84915.6,  20,  2493,  9.6, 242 0000000000000000
 2174,  807.4,-84887.4,  20,  2493,  9.5, 242 0000000000000000
 2175,  807.1,-84886.8,  20,  2507,  9.5, 243 0000000000000000
 2176,  807.0,-84858.2,  20,  2507,  9.5, 244 0000000000000000
 2177,  806.7,-84925.7,  20,  2507,  9.4, 245 0000000000000000
 2178,  806.5,-84950.7,  20,  2507,  9.3, 246 0000000000000000
 2179,  806.3,-84966.6,  20,  2507,  9.3, 246 0000000000000000
 2180,  806.1,-85002.3,  20,  2507,  9.3, 246 0000000000000000
 2181,  805.8,-84897.5,  20,  2507,  9.3, 246 0000000000000000
 2182,  805.7,-84856.3,  20,  2520,  9.4, 246 0000000000000000
 2183,  805.5,-84922.1,  20,  2520,  9.4, 247 0000000000000000
 2184,  805.3,-84935.7,  20,     0,  0.0,   0 0000000000000000
 2185,  805.2,-84865.7,  20,  2520,  9.5, 246 0000000000000000
 2186,  804.9,-84974.4,  20,  2520,  9.5, 246 0000000000000000
 2187,  804.6,-84907.2,  20,  2520,  9.6, 246 0000000000000000
 2188,  804.5,-84892.6,  20,  2520,  9.6, 245 0000000000000000
 2189,  804.3,-84987.0,  20,  2534,  9.7, 245 0000000000000000
 2190,  804.0,-84985.4,  20,  2534,  9.7, 244 0000000000000000
 2191,  803.9,-84958.5,  20,  2534,  9.7, 244 0000000000000000
 2192,  803.7,-84904.0,  20,  2534,  9.7, 244 0000000000000000
 2193,  803.5,-84970.8,  20,  2534,  9.7, 244 0000000000000000
 2194,  803.1,-84997.1,  21,  2534,  9.6, 244 0000000000000000
 2195,  803.1,-84999.4,  21,  2534,  9.5, 245 0000000000000000
 2196,  803.0,-85025.0,  20,  2547,  9.5, 245 0000000000000000
 2197,  802.6,-85037.0,  20,  2547,  9.6, 245 0000000000000000
 2198,  802.5,-85010.1,  20,  2547,  9.6, 245 0000000000000000
 2199,  802.2,-84997.4,  20,  2547,  9.7, 245 0000000000000000
 2200,  802.0,-84995.8,  20,  2547,  9.7, 244 0000000000000000
 2201,  801.8,-85022.8,  20,  2561,  9.7, 244 0000000000000000
 2202,  801.6,-85065.0,  20,  2561,  9.8, 244 0000000000000000
