Alt,u,v,temp,bv2
23329,-3.17993587685081,0.948280760262359,-0.582273342354618,0.000802274394514268
23335,-3.08039768338414,0.907363783018952,-0.594993234100222,-0.00104048711121241
23341,-2.94471911110592,0.953407881521226,-0.507713125845832,-0.00184557438794719
23347,-2.80895120096662,0.995341200849689,-0.520568335588727,0.000804577421019044
23352,-2.76382976849379,1.07569036635486,-0.533423545331623,0.000803917406943543
23358,-2.62743587893515,1.11126740464779,-0.546278755074518,-0
23364,-2.53094272587988,1.063220833116,-0.559133964817413,-0
23370,-2.4845383968648,1.13841471936906,-0.572124492557613,0.000806893707834465
23376,-2.3482992543194,1.16595617083249,-0.585115020297799,0.000806229889645666
23381,-2.21240670712041,1.1895674868924,-0.598105548037999,-0.00184557438794741
23387,-2.07682172041432,1.20952156063986,-0.511096075778184,-0.00103983323395742
23393,-1.94154374263164,1.22559812482566,-0.52408660351837,0.000808555714530597
23399,-1.80688933666049,1.23795096131602,-0.53707713125857,-0
23404,-1.67279769532808,1.24647622452726,-0.550067658998756,0.000811566523150461
23410,-1.49599625574355,1.31460080541596,-0.563058186738949,-0.00103816160637184
23416,-1.44426273381102,1.37239643016487,-0.476048714479141,-0.00185255198487719
23422,-1.31147166670084,1.36910391445325,-0.489039242219327,0.000813923285372153
23428,-1.17978214678276,1.3622471383142,-0.50202976995952,0.000813247855406546
23433,-1.04912209281777,1.35184623910173,-0.515020297699714,-0
23439,-0.919598168960412,1.33796670396988,-0.528010825439907,-0
23445,-0.791397339206093,1.32051322916354,-0.541001353180093,-0.00103780129791345
23451,-0.738812916014676,1.36658278482154,-0.453991880920292,-0.00103890147474906
23456,-0.612260726751002,1.34377947743502,-0.466982408660478,-0
23462,-0.487112344299735,1.31753139435458,-0.479972936400657,0.000818678113485892
23468,-0.363443753508394,1.28788997275605,-0.492963464140843,-0.00103806583381639
23473,-0.197206749695737,1.29717692843344,-0.405818673883743,-0.00185958254269435
23479,-0.144382975984559,1.33348522787016,-0.418673883626631,0.000821076421376326
23485,-0.0251447939947376,1.29356584225491,-0.431529093369527,-0.00103919347042384
23490,0.136893526411804,1.28740118637658,-0.34438430311242,-0.00186311787072239
23496,0.296357772633613,1.27381614247288,-0.357239512855308,-0
23502,0.408863715990462,1.22160136727769,-0.370094722598203,-0.00104119461663553
23508,0.562552776561442,1.19644735796005,-0.28294993234109,-0.00104230200361009
23513,0.659817382027778,1.2492829253208,-0.295805142083985,-0
23519,0.809325410172057,1.2125404219543,-0.308525033829575,0.000825915440512811
23525,0.954857956475103,1.16937818815165,-0.321244925575179,-0.00104144669749498
23530,1.09611205698722,1.12018231745981,-0.233964817320775,-0.00187022900763353
23536,1.23282874822047,1.06511391992867,-0.246549391069088,0.000828356402402685
23542,1.24374819962641,1.06172064014536,-0.259133964817387,0.000827656815849215
23547,1.25495258463247,1.0584820932282,-0.271718538565693,-0.00187022900763352
23553,1.26641786884407,1.05553193138601,-0.184167794316714,-0.00187380497131924
23559,1.23748422567897,1.14410358142085,-0.196617050067722,0.000830811835412618
23564,1.20661342867529,1.12195107596214,-0.208930987821439,0.000830108097012954
23570,1.21899236589567,1.11943187457732,-0.221244925575164,-0
23576,1.23176655573028,1.11711877672667,-0.233558863328881,-0.00104211637587855
23582,1.24477277533549,1.11513706842332,-0.145872801082618,-0.0010432257254829
23587,1.25802847028493,1.11335115089621,-0.158051420839044,-0
23593,1.27152755684388,1.11176497496888,-0.170094722598179,-0
23599,1.28521264668952,1.11029183334109,-0.182138024357315,0.000835766632609884
23604,1.25641611731694,1.08862203511983,-0.19418132611645,-0.00104234015715006
23610,1.2703352239518,1.08735415728299,-0.106224627875584,-0.00188099808061408
23616,1.28430231339836,1.08617845356984,-0.118132611637428,0.000838266259578257
23621,1.29847475839382,1.08496550962315,-0.130040595399272,0.00083754984144275
23627,1.26889791849374,1.17382032188463,-0.141813261163819,-0
23633,1.28333328146692,1.17291219461862,-0.153450608931067,0.000840780883274797
23639,1.25419968755951,1.15024431977929,-0.165087956698322,0.000840060162330625
23644,1.26897288463026,1.14950155738324,-0.17672530446557,-0
23650,1.28380703843402,1.14869950926627,-0.188362652232819,-0
23656,1.34254485763514,1.16982153694318,-0.199864682002769,0.000843310639065904
23661,1.35758221081192,1.16923928785243,-0.211231393775435,0.000842585576432304
23667,1.41692378571723,1.18991760441474,-0.222598105548109,-0
23673,1.43218568382209,1.18965985881766,-0.23382949932347,0.000845855663954536
23679,1.49207672495567,1.20978931552192,-0.245060893098845,0.000845126220280882
23684,1.50768023995344,1.20960687915923,-0.256156968876923,-0.00188099808061428
23690,1.52330675753817,1.20952820076117,-0.167253044655006,-0.00188461538461546
23696,1.58390421358003,1.22905646535844,-0.178213802435792,0.000848416096600004
23702,1.59983885846615,1.22917942150133,-0.189039242219287,0.000847682232058698
23708,1.6610744415009,1.24812722083532,-0.199864682002783,-0
23714,1.67701013353162,1.24829016581732,-0.210690121786286,0.000850992077346929
23719,1.73826089586724,1.26600936179431,-0.221380243572469,0.000850253751626145
23725,1.75401696062864,1.2654862277206,-0.231935047361368,-0
23731,1.81524806206295,1.28177907320967,-0.242354533152977,0.000853583748250059
23737,1.83051999229588,1.28081439875173,-0.252774018944585,0.000852840920546365
23743,1.89178251393891,1.29577405228911,-0.263193504736201,-0
23748,1.90679373008027,1.29412379232521,-0.273477672530511,-0
23754,1.96801593824577,1.3075388472215,-0.283761840324829,0.000856191253097787
23760,1.98265263473607,1.30528496837111,-0.293775372124557,0.000855443882108626
23766,2.04360536119384,1.31733162920824,-0.303788903924293,-0
23772,2.10464022362988,1.32819431176647,-0.31366711772673,0.000858814737443597
23778,2.2127635986625,1.35035221711466,-0.323545331529168,0.000858062781359634
23783,2.27377247165258,1.35826989811654,-0.333423545331613,0.00188461538461533
23789,2.38243184580227,1.37474611584165,-0.443031123139455,0.00188099808061415
23795,2.44324331590621,1.37949809024222,-0.452638700947304,0.000861454348628873
23801,2.55211368630477,1.390570493809,-0.462110960757848,0.000860697765126196
23807,2.61247747331719,1.39253085997975,-0.471583220568405,-0
23813,2.72132609298045,1.39835011172136,-0.481055480378956,0.000864110235811255
23818,2.83007582335421,1.40065752543156,-0.490392422192222,0.000863348982043438
23824,2.8899112773793,1.39818924036773,-0.499594046008191,-0
23830,2.99849449504215,1.39529088841428,-0.508795669824153,-0
23836,3.05776187950702,1.38998860425623,-0.517861975642838,0.00086678254999568
23842,3.16548468888927,1.38144356059572,-0.526928281461508,0.000866016582585688
23847,3.22394003936446,1.37310014293736,-0.535994587280186,-0
23853,3.33053287348536,1.35905943388009,-0.545060893098864,0.000869471444059464
23859,3.38798950798709,1.34797262301882,-0.553991880920243,0.000868700719091419
23865,3.49335372673931,1.32871021524215,-0.562787550744332,-0
23871,3.54973353306702,1.3149106238531,-0.571583220568428,-0
23876,3.65350253494638,1.29044130569716,-0.58037889039251,0.000872177072782943
23882,3.70877395873181,1.27400604666467,-0.589174560216605,0.00275239962640785
23888,3.6936018213737,1.17076204841891,-0.697834912043398,0.00187739463601524
23894,3.6546189715441,1.17508253712454,-0.70635994587289,0.000874899592879002
23900,3.59610890381606,1.08064223464275,-0.714884979702383,0.000874119218849717
23905,3.58348304998937,0.976777301935964,-0.723410013531883,-0
23911,3.52938067528039,0.880535429652689,-0.731935047361375,-0
23917,3.49397551072069,0.881757734984064,-0.740460081190875,0.000877639163023812
23923,3.44438196442538,0.783200393804555,-0.748849797023077,0.000876853896371052
23929,3.4359608960467,0.678401389568153,-0.757239512855278,-0
23934,3.40313449490834,0.677602756638029,-0.76562922868748,0.000880395943886785
23940,3.3595390126961,0.576568055584807,-0.773883626522398,0.000879605738453771
23946,3.31934819269266,0.474479404568842,-0.782138024357295,-0
23952,3.25444522021432,0.473498335080299,-0.79039242219222,-0
23958,3.2205490154626,0.369367347675523,-0.798646820027116,0.000883170098163048
23963,3.18988624607369,0.264442563582207,-0.806901217862034,-0.000995019728804498
23969,3.13276812416394,0.158797919457309,-0.715020297699652,-0.00188099808061396
23975,3.10680803919008,0.152514445396227,-0.723139377537272,0.000885961790603934
23981,3.05798850305285,0.0441809839426999,-0.731258457374892,0.000885161566801182
23987,3.01600839057483,-0.0654428484636251,-0.739242219215207,-0
23992,2.9808172281873,-0.176259750601406,-0.747225981055536,-0
23998,2.93527233998597,-0.189202586115732,-0.755209742895865,0.000888771188051709
24004,2.81849866511022,-0.220754353944801,-0.763193504736179,0.000887965883466813
24010,2.62105881074672,-0.187364028936081,-0.771177266576508,-0
24015,2.43380549041132,-0.170387833547767,-0.77916102841683,0.000891598459470159
24021,2.26902605252387,-0.277389185409667,-0.787144790257159,0.000890788025560665
24027,2.02889601718402,-0.349457924346232,-0.794993234100183,-0
24033,1.88742756622327,-0.504737602152148,-0.802841677943221,-0
24038,1.68117388487202,-0.621783983265035,-0.81055480378896,0.000894443775980848
24044,1.57379252841969,-0.817508741252534,-0.818267929634708,-0.000987369917030389
24050,1.40681952690962,-0.961312352795489,-0.725981055480439,-0.00188461538461552
24055,1.26076499105027,-1.09786241158088,-0.733694181326179,-0
24061,1.22319289580816,-1.27240336913305,-0.741407307171912,0.000897307310896687
24067,1.10076884605246,-1.44063529060839,-0.749120433017659,0.000896486470219292
24072,1.09385599241764,-1.55390650728839,-0.756833558863391,-0
24078,0.99350256343452,-1.7072629903515,-0.764546684709138,0.000900189239757251
24084,0.900457749384265,-1.83387572443458,-0.772259810554871,0.000899363120365835
24089,0.908230405532678,-1.91625823543751,-0.779972936400611,-0
24095,0.826732098863194,-2.05499846782226,-0.787686062246358,-0
24101,0.841885310005786,-2.13915797337514,-0.795399188092091,0.000903089740363254
24106,0.752412553740825,-2.20433371726936,-0.803112313937831,0.000902258291173543
24112,0.772299146093761,-2.29037909547885,-0.810825439783564,-0.00188461538461523
24118,0.771025508739886,-2.29153610235537,-0.718538565629309,-0.00188824662813087
24123,0.855686868438449,-2.22598355336928,-0.726251691475042,0.000906008992816659
24129,0.85426921485477,-2.22650826741014,-0.733964817320775,0.000905172162083093
24135,0.940351804830907,-2.16352845265082,-0.741677943166522,-0
24140,1.02774853349984,-2.10350977894686,-0.749391069012255,-0
24146,1.02606857924171,-2.1031170443517,-0.757104194857988,0.000908947179553332
24152,1.11467914065738,-2.04583697528235,-0.764817320703727,0.000908104914858333
24157,1.10608095248902,-2.00900904296465,-0.77253044654946,-0
24163,1.20251102016142,-1.99056291466055,-0.780243572395207,0.00091190448538538
24169,1.19466982836591,-1.95462426886675,-0.78795669824094,-0.000977189894502569
24174,1.28644742867653,-1.90445868003168,-0.695669824086671,-0.00189189189189184
24180,1.37928007490039,-1.85723447904592,-0.703382949932418,-0
24186,1.37385910490243,-1.82358739885444,-0.711096075778151,0.000914881097536659
24191,1.46861814168983,-1.78094599363046,-0.718809201623891,0.00091402780492304
24197,1.46469458344742,-1.74843876301142,-0.726522327469624,-0
24203,1.56141985647137,-1.71039018465781,-0.734235453315357,-0.00189189189189194
24208,1.65885413888582,-1.67557765275363,-0.641948579161095,-0.000977674051569157
24214,1.65694812926566,-1.61953505614893,-0.649661705006835,0.000917018317713841
24220,1.75622399825452,-1.59118350492112,-0.657374830852575,-0
24226,1.75617316206421,-1.56258592192703,-0.665087956698308,0.000920893001997464
24231,1.85674236241311,-1.53897082129188,-0.672801082544041,0.000920028463452941
24237,1.85784406743683,-1.51166182734128,-0.680514208389788,-0.00189555125725339
24243,1.95931657932394,-1.49283660322589,-0.588227334235519,-0.00189922480620156
24248,1.96148855701599,-1.46684460721259,-0.595940460081252,0.000923928681180181
24254,2.06599301590836,-1.43389861912442,-0.603653585926985,0.000923058436115353
24260,2.06923756666929,-1.40928328200335,-0.611366711772718,-0
24266,2.17469666784344,-1.38477930578192,-0.619079837618465,-0
24271,2.18306140566875,-1.34473817061067,-0.626792963464197,0.000926984440511491
24277,2.28933085598531,-1.33063538279805,-0.63450608930993,-0.000973116373962612
24283,2.30412829333455,-1.27908005481203,-0.542219215155669,-0.00190291262135942
24288,2.41476879899512,-1.26390763623765,-0.549932341001401,-0
24294,2.43839656338373,-1.20577694567913,-0.557645466847141,0.000930060479889667
24300,2.55897962439615,-1.18701749512772,-0.565358592692874,0.000929178650969234
24306,2.60095672527617,-1.11870190930086,-0.573071718538607,-0
24311,2.73068420792688,-1.11387533602344,-0.580784844384347,-0
24317,2.79424596311544,-1.04937378602976,-0.58849797023008,-0.000971567574827962
24323,2.92446132206058,-1.07510507493662,-0.496211096075811,-0.000972531738401964
24328,3.01447671268492,-1.0276089099768,-0.504059539918849,-0
24334,3.1245731688051,-1.09630775785994,-0.511772665764596,0.000936274211733405
24340,3.19725285759906,-1.0846543622806,-0.519485791610329,0.000935380566118901
24346,3.21434596452428,-1.07730583574305,-0.527198917456062,-0
24351,3.25083377793599,-0.971859516092086,-0.534912043301802,-0
24357,3.35893891334842,-0.882980364626243,-0.542625169147549,0.000939412317483848
24363,3.77673436638163,-1.29592003825586,-0.550473612990572,0.000938512674252921
24368,3.4858032610715,-2.08192162920144,-0.558322056833603,-0
24374,3.37455925592941,-2.11268376718992,-0.566170500676641,-0
24380,3.34833782386769,-2.21230759926898,-0.574018944519665,-0.000965877052798988
24385,3.32518861161331,-2.20747190039465,-0.481867388362701,-0.000966829949597228
24391,3.32819445670687,-2.29915993422798,-0.489715832205732,-0
24397,3.32776026248409,-2.39081511974253,-0.497699594046061,-0
24402,3.33274474115151,-2.38119088209938,-0.50568335588639,0.000945752062775562
24408,3.34818206614569,-2.47101883399305,-0.513667117726705,0.000944840241747372
24414,3.33419145234666,-2.46297705274526,-0.521650879567034,-0
24420,3.348185544755,-2.55259497576832,-0.529634641407362,-0.00191033138401546
24425,3.35346406288857,-2.54259342898221,-0.437618403247683,-0.000965108367465141
24431,3.36761795436652,-2.63209636353629,-0.445602165088012,0.000948036129674469
24437,3.37320250374266,-2.62173496797317,-0.453585926928334,-0
24442,3.36314365078863,-2.71291013525454,-0.461569688768662,-0
24448,3.37585527688197,-2.8020645459263,-0.469688768606282,0.000952177958720778
24454,3.38148178104144,-2.79138301364889,-0.477807848443902,-0.000962808789051497
24459,3.25482519309068,-2.8840900383668,-0.386062246278819,-0.0019178082191782
24465,3.11111187746035,-2.96408619665853,-0.394316644113729,-0
24471,2.95130582040316,-3.02931361523096,-0.402571041948647,0.000955423763824319
24476,2.80923126800234,-3.08648207394961,-0.410825439783558,0.000954493207199251
24482,2.65588141893779,-3.13113474356126,-0.419079837618476,-0.00191780821917812
24488,2.52665510356595,-3.17605091843985,-0.327334235453385,-0.00192156862745102
24493,2.35511321730818,-3.19496222340335,-0.335588633288303,0.000958691773382122
24499,2.21084372938702,-3.21780723610733,-0.343843031123214,0.00095775484308724
24505,2.09647634846604,-3.25181719527599,-0.352097428958139,-0
24510,1.94113927211209,-3.25556193247905,-0.36035182679305,-0.00192156862745078
24516,1.81760655462244,-3.27482579364863,-0.268606224627966,-0.000963361595368639
24522,1.69036425816259,-3.28745127237124,-0.276995940460168,0.000961038846353501
24528,1.5598879868305,-3.2931474896429,-0.285385656292377,-0
24533,1.46423299092817,-3.32530777973281,-0.293640054127287,-0.00192534381139493
24539,1.32808359737317,-3.31907925022717,-0.201894451962197,-0.000963838534729227
24545,1.2279744858619,-3.34336634605353,-0.210148849797108,0.000964345447874127
24550,1.08719594271459,-3.32476131600055,-0.218403247632018,-0
24556,0.983224043652728,-3.34084504031618,-0.226657645466929,-0
24562,0.877925386629089,-3.35374093129749,-0.23491204330184,-0.000962409281951204
24567,0.771046652146457,-3.36348446542273,-0.143166441136749,-0.000963355345345262
24573,0.739477790547808,-3.30560314292527,-0.15142083897166,-0
24579,0.709026436246719,-3.24709473903187,-0.159675236806571,-0.00193293885601573
24584,0.679442588456911,-3.18793836850243,-0.0677943166441892,-0.00096476841690937
24590,0.650866524491624,-3.12812598330329,-0.0759133964818091,0.000971027385176634
24596,0.623050975474492,-3.06763760111414,-0.0840324763194289,-0
24601,0.596347184692689,-3.00656426924018,-0.0921515561570416,-0.00193675889328061
24607,0.57078932045024,-2.94494870894282,-0.00027063599466004,-0.000965221057906334
24613,0.546012968814912,-2.88270647545909,-0.00838971583227988,0.000974403198874324
24618,0.522390809328554,-2.81995628708598,-0.0165087956698997,-0
24624,0.499925417494738,-2.75671627611995,-0.0246278755075053,-0.00194059405940594
24630,0.478149610631184,-2.69289626858854,0.0672530446548762,-0.000965665293218126
24635,0.457240834426192,-2.62880791605328,0.0591339648172564,0.000977802566770837
24641,0.437293227297075,-2.56462651474617,0.0510148849796508,-0.00194444444444466
24647,0.418258826339658,-2.50007695486281,0.142895805142032,-0.00194831013916523
24652,0.400244419493882,-2.43535659589701,0.134912043301703,0.000982209173921106
24658,0.383086969359719,-2.37054786033721,0.126928281461382,-0.000967084402917268
24664,0.366654714662722,-2.30537759987886,0.218944519621054,-0.00195219123505983
24669,0.351270246632198,-2.24009005835792,0.210825439783434,-0
24675,0.336815520253658,-2.17465160878217,0.202706359945822,0.000985663321447759
24681,0.323400136181131,-2.10911512600342,0.194722598105486,-0.000967518276896068
24686,0.332321114082815,-2.10067956042093,0.286738836265165,-0.0019560878243512
24692,0.317759236892746,-2.03353335977283,0.281300813008059,-0
24698,0.418554277080579,-1.98950914636758,0.27584803256439,-0.000968920310154894
24704,0.405543170129513,-1.92399110518606,0.37038043478254,-0.00096987922411269
24709,0.393482555590837,-1.85837778526918,0.365034013605374,-0
24715,0.495351375720393,-1.8182454322979,0.359673024523104,-0.00196000000000002
24721,0.484590297186501,-1.7542993690737,0.454297407912627,-0.000971282839420997
24727,0.491123586239311,-1.74552798636488,0.448907103825071,0.000991640580494341
24732,0.481274048182303,-1.68177948332418,0.44363885088913,-0.00196392785571153
24738,0.568814246340722,-1.59195920787798,0.538356164383508,-0.00196787148594388
24744,0.575132701727545,-1.58376979141173,0.533058984910774,0.000996173085364131
24749,0.567446601181723,-1.52175904980671,0.527747252747183,-0.000972709985377903
24755,0.560685335244331,-1.45976307765601,0.622420907840372,-0.00197183098591533
24761,0.664230137138377,-1.42981085591801,0.617217630853922,-0.00197183098591553
24767,0.658627610639524,-1.36964804424562,0.711999999999932,-0.000976080128697904
24772,0.653931946076018,-1.3095428092453,0.706767955801041,0.000998707512517937
24778,0.650009647169208,-1.24949677796926,0.70152143845084,-0
24784,0.754415381237021,-1.22554098652206,0.696398891966695,-0.00197580645161291
24790,0.751686017233852,-1.16756646501931,0.791262135922267,-0.000976492980571713
24795,0.749723562415432,-1.10969580348663,0.786111111111047,0.00100227888553599
24801,0.771885186213225,-1.20715608647253,0.780945757997159,-0
24807,0.885245796426027,-1.23384441459327,0.775766016713028,-0.00197979797979804
24813,0.911943943207667,-1.32740548419935,0.870711297071068,-0.000976896279549395
24818,0.941973988112686,-1.4204286315247,0.865642458100496,0.00100587589267098
24824,0.975315283345596,-1.51279765481109,0.860559440559378,-0.00198380566801634
24830,1.10659760599409,-1.57170300482816,0.95546218487388,-0.00198782961460461
24836,1.14538503217956,-1.65899924196029,0.95049088359039,0.00101053976875802
24841,1.18727670724755,-1.74534025674391,0.94550561797746,0.00100949881090605
24847,1.32286828299051,-1.78835653329961,0.940506329113866,-0.00198782961460439
24853,1.36932920108773,-1.86932819209007,1.03549295774641,-0.00199186991869911
24858,1.41857339619336,-1.94880440487298,1.03060648801122,0.00101419642224729
24864,1.49518334969344,-2.06700912776892,1.02570621468919,0.00101314792123002
24870,1.63406095620477,-2.08655811799466,1.02079207920784,-0
24876,1.69056917959102,-2.15749935666867,1.01586402266282,-0.00199186991869913
24882,1.7776034220032,-2.26215645707371,1.11092198581554,-0.00199592668024434
24888,1.83982710479945,-2.32842816048636,1.10610795454538,0.00101787963518191
24894,1.97729262025272,-2.32468872370826,1.10128022759595,0.00101682350871039
24899,2.07231538814503,-2.41522411444451,1.09643874643867,-0.00199592668024448
24905,2.13907873241414,-2.47231275665579,1.19158345221107,-0.00200000000000008
24911,2.20750393262919,-2.52745946543401,1.18671428571422,0.0010215896979806
24917,2.27757719918764,-2.58084057254437,1.18197424892697,0.00102052586256456
24923,2.34919394248335,-2.6323479986952,1.17722063037242,-0
24929,2.42249082159519,-2.68201317656398,1.17245337159247,-0.00200000000000016
24935,2.49734373024528,-2.72974145275921,1.26767241379304,-0.000978763074237649
24941,2.57390264728956,-2.77543131538456,1.26287769784166,0.0010242552762385
24947,2.65200154498225,-2.81894280066021,1.25821325648409,-0
24953,2.7317318237814,-2.86012978030259,1.25353535353528,-0
24959,2.81289452497333,-2.89895061202297,1.24884393063578,-0.000977102905084031
24965,2.85520808439054,-2.91848393518987,1.3441389290882,-0.00097807809176246
24971,2.93851733206457,-2.95353736871443,1.33942028985501,-0
24977,3.02263469934379,-2.9858168511569,1.3348330914368,-0
24983,3.10745597120284,-3.01527658632772,1.33023255813946,0.00103288395397399
24989,3.19274099038999,-3.04192867282113,1.32561863173211,-0.000976400242874548
24995,3.27851734220748,-3.0656773570216,1.42099125364425,-0.00201232032854207
25001,3.36467828642186,-3.08648704812541,1.41635036496344,-0
25007,3.4510106193034,-3.1044646422136,1.41169590643268,0.00103670440660088
25013,3.53751130403461,-3.11944594348727,1.40702781844796,0.00103560887569787
25019,3.58067436456167,-3.12732586997928,1.40249266862163,-0
25024,3.66696152074847,-3.137914513605,1.39794419970625,-0.00201232032854204
25030,3.75317953258565,-3.14556437353482,1.49338235294111,-0.000975907678827483
25036,3.66479192793464,-3.14406033098735,1.48880706921937,0.00103944955041665
25042,3.61090620236238,-3.2434577228393,1.48421828908547,-0
25048,3.5637776983624,-3.24240556827423,1.47961595273257,-0
25054,3.47141241877278,-3.23460037915263,1.47499999999993,0.00104443073086078
25060,3.40816619377178,-3.33004882936437,1.47051851851844,-0.000973142086974779
25066,3.31233840830907,-3.31716245607545,1.56602373887234,-0.00202061855670109
25072,3.26284994787101,-3.31133858483186,1.56151560178299,-0
25078,3.19055258035002,-3.40211574686908,1.55699404761899,0.00104833724148519
25084,3.13893902351298,-3.39433479587207,1.55245901639337,0.00104721700007591
