Alt,u,v,temp,bv2
21876,-3.55884240324878,-2.86629567415873,0.342974452554529,-0
21881,-3.46225370685163,-2.829760429617,0.336040145985187,0.000654392368421002
21886,-3.42847237160962,-2.64156530731583,0.329105839415845,0.000653966667815095
21890,-3.48400713459958,-2.49132038820024,0.322080291970593,-0
21895,-3.38608198458464,-2.45779158228516,0.315054744525334,0.000655885199352422
21900,-3.34446189109771,-2.27385333009518,0.308029197080081,0.000655457554908906
21905,-3.2989535274652,-2.0921687718595,0.301003649634829,-0.00190756328792392
21910,-3.19993077677168,-2.06193450543848,0.393886861313661,-0.00125380497720462
21914,-3.15019753099085,-1.88432191680554,0.386770072992491,0.000656955255268153
21919,-3.09676508939083,-1.70922247491806,0.379653284671328,-0
21924,-3.03979258238589,-1.53668112757347,0.372536496350165,0.000658891387978196
21929,-3.03523291536262,-1.53881710976578,0.365419708028995,0.000658459815703787
21934,-2.9744860895153,-1.36871595193093,0.358211678831921,-0
21938,-2.91009905924355,-1.20117931624708,0.351003649634841,0.000660404839970588
21943,-2.84224399543392,-1.03624390862758,0.34379562043776,0.000659971283456638
21948,-2.83699538059277,-1.03799884890428,0.336587591240679,-0
21953,-2.76552602745672,-0.875655352476191,0.329288321167688,-0
21957,-2.69073573628848,-0.716104503066479,0.321989051094697,-0.0012505229864693
21962,-2.58684378107577,-0.698308807077244,0.414689781021707,-0.00125208050909161
21967,-2.58099143498399,-0.699366719227727,0.407390510948716,-0
21972,-2.50220920095893,-0.543907854420969,0.400091240875724,0.000663452698325879
21977,-2.39756679149917,-0.52728885289347,0.392700729926823,0.000663015132058336
21982,-2.29274714227431,-0.510494466270402,0.385310218977921,-0.00191483019568723
21987,-2.28641952309707,-0.510733138888373,0.477919708029013,-0.00125349725016629
21991,-2.18148166489166,-0.493438649899027,0.470529197080111,0.000664547609582985
21996,-2.07651964400768,-0.475986473998638,0.463138686131209,-0
22001,-1.9930584100481,-0.329275356191255,0.45565693430639,0.000666528819693833
22006,-1.98637495512085,-0.328895519989622,0.44817518248157,-0.00125239726399812
22011,-1.88091954894092,-0.312714030800176,0.54078467153267,-0.00192215268209542
22016,-1.7753044094061,-0.296286990051993,0.533394160583768,0.000668077602145365
22020,-1.66951914039039,-0.279704322277329,0.526003649634866,0.000667633916138454
22025,-1.66222844045107,-0.278706525256704,0.518521897810039,-0
22030,-1.57441193601539,-0.139326934320375,0.511040145985227,-0.00125379945323194
22035,-1.46777339124983,-0.124064481847069,0.603558394160409,-0.00125536515331471
22040,-1.45991743755217,-0.122523358515722,0.596076642335582,-0
22045,-1.35276731243486,-0.106974541168458,0.58859489051077,0.000671196860884214
22050,-1.24546983700199,-0.0912400545247385,0.581204379561861,-0.00125508594347908
22054,-1.15320133325028,0.0406288559604011,0.67381386861296,-0.00192953138720906
22059,-1.01311881460345,-0.173188561711775,0.666423357664051,0.000672767438696871
22064,-0.886632474421297,-0.267093129242438,0.658941605839232,0.000672317503662275
22069,-0.758631191134969,-0.357137779035254,0.651459854014412,-0
22074,-0.702795038903814,-0.573028255253533,0.643978102189593,-0.00192953138720859
22079,-0.570039737855688,-0.654731710955304,0.736496350364774,-0.00125889664054224
22084,-0.407224565531559,-0.836633244871439,0.729105839415865,0.000673893336544801
22088,-0.23881574061194,-1.00963660531636,0.721715328466964,-0
22093,-0.10023709531163,-1.07477283352305,0.714324817518047,0.000675930748604442
22098,0.0752490510656338,-1.23235163816793,0.706934306569146,0.000675476573918674
22103,0.255108616212952,-1.38074308592015,0.699543795620237,-0.00193324202449217
22108,0.439028599085489,-1.51964563517324,0.792153284671329,-0.00125944337584314
22113,0.626541638387434,-1.64916295411529,0.784762773722427,0.000677067268094
22118,0.817125143090506,-1.76926309540004,0.777372262773525,-0
22122,1.01034600933845,-1.87991244756195,0.769981751824623,0.00067912394642122
22127,1.25673933185329,-2.05825692162058,0.762591240875722,-0.00125830148907905
22132,1.4554684556363,-2.14693741880472,0.855200729926821,-0.00194070627941308
22137,1.6553923513036,-2.22618629336193,0.84790145985383,0.000680731885979771
22142,1.91271640355215,-2.36256273267889,0.840602189780839,0.000680271238570927
22147,2.11480330738969,-2.41991051055641,0.833302919707847,-0
22151,2.31666740858243,-2.46801968005446,0.826003649634856,0.000682347457743481
22156,2.25842332606445,-2.5346197461117,0.818704379561865,0.000681884621986717
22161,2.13916570511618,-2.53887016055807,0.811405109488874,-0
22166,2.01874958825388,-2.53948794728928,0.804014598539972,-0
22171,1.89712046580967,-2.53662421242616,0.796624087591063,0.00068397071618273
22176,1.77450327356736,-2.53004295194518,0.789233576642161,-0.00125720060296561
22181,1.71216989562673,-2.59132131588646,0.881934306569164,-0.00194446006331889
22185,1.58760896130587,-2.57971587763573,0.874635036496173,0.00068560171628611
22190,1.46225721206593,-2.56429464189368,0.867335766423182,0.000685134456791525
22195,1.39810677087679,-2.62282722107916,0.860036496350183,-0
22200,1.27102248491147,-2.60239483559394,0.852737226277192,0.000687240513568549
22205,1.06343129973944,-2.63833351038234,0.845437956204201,0.000686771018383707
22210,0.99735708585309,-2.69446689810324,0.838138686131209,-0
22215,0.867075120671829,-2.6638364554269,0.830930656934129,0.000688887164077029
22219,0.79996890920854,-2.71889344251939,0.823722627737041,0.00068841541711758
22224,0.66801848842646,-2.68306255773798,0.81651459853996,-0
22229,0.599824298482544,-2.73708828690621,0.80930656934288,0.000690541724397435
22234,0.466313385025883,-2.69624970411323,0.802098540145799,0.000690067709424629
22239,0.397026531820174,-2.74917098129776,0.794890510948719,-0
22244,0.262160589909342,-2.70319044321829,0.787682481751638,-0
22249,0.107894974502312,-2.80925720924365,0.780565693430468,0.000692204251659128
