179,962,23.5,41,0,0,0
180,962.1,23.7,41,0,0,0
181,962.1,23.8,32,0,0,0
182,962,23.9,32,0,0,0
183,962,23,32,0,0,0
184,962.1,23.4,32,0,0,0
185,962,23.4,33,0,0,0
186,962.1,23.5,33,0,0,0
187,962,23.4,33,0,0,0
188,962,23,34,0,0,0
189,962.2,22.6,34,0,0,0
190,962.1,22.8,34,0,0,0
191,962.2,23,35,0,0,0
192,961.9,23,35,0,0,0
193,962.2,23.1,35,0,0,0
194,962,23.3,36,0,0,0
195,962,23.7,37,0,0,0
196,962,23.8,37,0,0,0
197,962.1,23.6,36,0,0,0
198,962,24.5,36,0,0,0
199,962,24.1,36,0,0,0
200,962.1,24.1,37,0,0,0
201,962.1,23.9,37,0,0,0
202,962.2,23,37,0,0,0
203,962.1,23.1,37,0,0,0
204,962,22.9,38,0,0,0
205,962.1,23.2,38,0,0,0
206,962,23.2,38,0,0,0
207,962,23.2,38,0,0,0
208,962,24.1,38,0,0,0
209,961.9,22.9,39,0,0,0
210,962.1,24.2,39,0,0,0
211,962,23.5,39,0,0,0
212,962.1,23.3,39,0,0,0
213,962.1,24.1,40,0,0,0
214,961.9,23.8,39,0,0,0
215,962,22.8,39,0,0,0
216,961.9,23.5,40,0,0,0
217,962,23.2,39,0,0,0
218,962,22.7,40,0,0,0
219,962,22.6,40,0,0,0
220,961.8,22.7,40,0,0,0
221,962.1,22.8,40,0,0,0
222,962,22.7,40,0,0,0
223,962,22.8,40,0,0,0
224,961.8,22.5,40,0,0,0
225,961.9,22.6,40,0,0,0
226,961.9,22.8,40,0,0,0
227,961.8,23.1,41,0,0,0
228,962.1,23.7,41,0,0,0
229,962.1,23.2,41,0,0,0
230,962,22.9,41,0,0,0
231,962,22.7,41,0,0,0
232,962.1,22.8,41,0,0,0
233,961.9,23.1,41,0,0,0
234,962.1,23.7,41,0,0,0
235,962.1,24.9,42,0,0,0
236,962.1,24.6,42,0,0,0
237,962.1,23.2,41,0,0,0
238,962,23,43,0,0,0
239,962.1,22.8,41,0,0,0
240,962.1,23.1,41,0,0,0
241,961.9,23.3,41,0,0,0
242,962.1,23.3,41,0,0,0
243,961.9,23.2,41,0,0,0
244,962,23,41,0,0,0
245,962.2,23.1,41,0,0,0
246,962,23.1,41,0,0,0
247,962,22.9,41,0,0,0
248,962.1,22.7,41,0,0,0
249,962.1,23.4,41,0,0,0
250,962.1,22.4,41,0,0,0
251,962,22.5,38,0,0,0
252,962.1,22.9,38,0,0,0
253,962,23,38,0,0,0
254,962.1,23.2,39,0,0,0
255,962.1,23.6,39,0,0,0
256,962.1,24,39,0,0,0
257,962.1,24,39,0,0,0
258,962.2,23.4,39,0,0,0
259,962.1,23.3,39,0,0,0
260,962,22.8,40,0,0,0
261,962.1,23.5,40,0,0,0
262,962.1,22.9,40,0,0,0
263,962.2,22.8,41,0,0,0
264,961.9,22.7,41,0,0,0
265,961.9,23,41,0,0,0
266,962,22.9,41,0,0,0
267,962.1,23,42,0,0,0
268,962,22.9,42,0,0,0
269,962.1,23.3,42,0,0,0
270,962,23,42,0,0,0
271,962.1,22.9,42,0,0,0
272,962,22.8,42,0,0,0
273,961.9,22.7,42,0,0,0
274,961.9,22.6,42,0,0,0
275,961.9,22.9,43,0,0,0
276,962.1,23.1,42,0,0,0
277,962.1,22.6,42,0,0,0
278,962,22.7,42,0,0,0
279,962,22.5,42,0,0,0
280,961.8,22.9,43,0,0,0
281,962.1,22.5,43,0,0,0
282,962.1,22.5,43,0,0,0
283,962,22.4,43,0,0,0
284,962,22.4,43,0,0,0
285,962,22.5,43,0,0,0
286,962,22.6,43,0,0,0
287,961.9,22.6,43,0,0,0
288,962.1,22.5,43,0,0,0
736,962.4,23.5,42,0,0,0
737,962.1,24.1,42,0,0,0
738,962.2,23.7,42,0,0,0
739,962.2,23.2,42,0,0,0
740,962.2,23.1,42,0,0,0
741,962.2,23.4,32,0,0,0
742,962.1,23.6,33,0,0,0
743,962.1,23.7,33,0,0,0
744,962.2,23.8,33,0,0,0
745,962.1,24.2,34,0,0,0
746,962.2,23.9,34,0,0,0
747,962.1,24,34,0,0,0
748,962.3,23.9,34,0,0,0
749,962.1,24,35,0,0,0
750,962.2,23.8,35,0,0,0
751,962.2,24.5,35,0,0,0
752,962.2,24.5,36,0,0,0
754,962.1,23.8,36,0,0,0
755,962.3,23.8,36,0,0,0
756,962.1,24.2,36,0,0,0
757,962.1,24.1,36,0,0,0
758,962.2,23.9,37,0,0,0
759,962.2,23.9,37,0,0,0
760,962.2,23.8,37,0,0,0
761,962.2,23.2,37,0,0,0
762,962.2,23,37,0,0,0
763,962.1,23,37,0,0,0
764,962.2,23,37,0,0,0
765,962.2,23.1,37,0,0,0
766,962.2,23,38,0,0,0
767,962.3,22.7,38,0,0,0
768,962.1,22.9,38,0,0,0
769,962.2,23.4,38,0,0,0
770,962.2,23.5,38,0,0,0
771,962.1,23.4,38,0,0,0
772,962.2,23.1,39,0,0,0
773,962.1,23,39,0,0,0
774,962.1,23,39,0,0,0
775,962,22.9,39,0,0,0
776,962.1,23.3,39,0,0,0
777,962.1,23.3,39,0,0,0
778,962.1,23.2,39,0,0,0
779,962.2,23.2,39,0,0,0
780,962.3,22.9,39,0,0,0
781,962.2,22.7,39,0,0,0
782,962,22.6,39,0,0,0
783,962.1,22.6,39,0,0,0
784,962.1,22.8,39,0,0,0
785,962.1,22.6,40,0,0,0
786,962.1,22.6,40,0,0,0
787,962.1,22.4,40,0,0,0
788,962.2,22.3,40,0,0,0
789,962.3,22.5,40,0,0,0
790,962.1,22.8,40,0,0,0
791,962.1,22.4,40,0,0,0
792,962.2,22.4,40,0,0,0
793,962.2,22.4,40,0,0,0
794,962.3,22.7,40,0,0,0
795,962.2,22.6,40,0,0,0
796,962.2,22.5,41,0,0,0
797,962.2,22.5,41,0,0,0
798,962.1,22.5,41,0,0,0
799,962.2,22.6,41,0,0,0
800,962.2,22.8,41,0,0,0
801,962.1,23,41,0,0,0
802,962.3,22.9,41,0,0,0
803,962.2,22.9,41,0,0,0
804,962.3,22.9,41,0,0,0
805,962.3,23,41,0,0,0
806,962.2,23,41,0,0,0
807,962.2,22.8,41,0,0,0
808,962.2,22.8,41,0,0,0
809,962.1,22.8,41,0,0,0
810,962.3,22.7,41,0,0,0
811,962.1,22.7,34,0,0,0
812,962.3,22.7,34,0,0,0
813,962.3,22.7,35,0,0,0
814,962.3,22.6,35,0,0,0
815,962.3,22.4,35,0,0,0
816,962.3,22.4,36,0,0,0
817,962.4,22.5,36,0,0,0
818,962.2,22.5,36,0,0,0
819,962.3,22.6,37,0,0,0
820,962.3,22.6,37,0,0,0
821,962.3,22.7,37,0,0,0
822,962.4,22.7,38,0,0,0
823,962.2,22.7,38,0,0,0
824,962.2,22.8,38,0,0,0
825,962.2,23.2,38,0,0,0
826,962.4,23,38,0,0,0
827,962.1,23.1,40,0,0,0
828,962.3,23,39,0,0,0
829,962.2,22.8,39,0,0,0
830,962.2,22.8,39,0,0,0
831,962.3,22.8,39,0,0,0
832,962.1,22.9,40,0,0,0
833,962.3,23,40,0,0,0
834,962.2,22.9,40,0,0,0
835,962.2,24.2,40,0,0,0
836,962.2,24.6,40,0,0,0
837,962.2,23.7,40,0,0,0
838,962.2,23.7,40,0,0,0
839,962.2,24,40,0,0,0
840,962.1,23.6,40,0,0,0
0,962.3,23.1,40,0,0,0
842,962.2,23,40,0,0,0
843,962.2,23.4,41,0,0,0
844,962.3,23.1,41,0,0,0
845,962.1,22.8,41,0,0,0
846,962.3,22.7,41,0,0,0
847,962.2,22.7,41,0,0,0
848,962.3,22.7,41,0,0,0
849,962.2,22.5,41,0,0,0
850,962.3,22.4,41,0,0,0
851,962.3,22.6,41,0,0,0
852,962.2,22.5,41,0,0,0
853,962.2,22.5,41,0,0,0
854,962.3,22.8,41,0,0,0
855,962.2,23.2,41,0,0,0
856,962.2,23.6,41,0,0,0
857,962.2,23.5,41,0,0,0
858,962.5,23.5,41,0,0,0
859,962.3,23.5,41,0,0,0
860,962.3,23.4,41,0,0,0
861,962.2,23.4,41,0,0,0
862,962.3,23,41,0,0,0
863,962.3,22.9,41,0,0,0
864,962.2,23,41,0,0,0
865,962.2,23,41,0,0,0
866,962.3,23,41,0,0,0
867,962.4,22.8,41,0,0,0
1118,962.2,23,39,0,0,0
1119,962.3,23.1,39,0,0,0
1120,962.3,23,39,0,0,0
1121,962.2,23,39,0,0,0
1122,962.2,22.9,39,0,0,0
1123,962.3,22.9,39,0,0,0
1124,962.3,23,40,0,0,0
1125,962.2,22.9,40,0,0,0
1126,962.2,22.8,40,0,0,0
1127,962.2,22.7,40,0,0,0
1128,962.2,22.8,40,0,0,0
1129,962.2,22.8,40,0,0,0
1130,962.2,22.8,40,0,0,0
1131,962.1,23.1,40,0,0,0
1132,962.2,23.4,40,0,0,0
1133,962.3,23.7,40,0,0,0
1134,962.4,24.2,40,0,0,0
1135,962.4,23.8,40,0,0,0
1136,962.2,23.7,41,0,0,0
1137,962.2,23.4,41,0,0,0
1138,962.2,23.4,41,0,0,0
1139,962.1,23.5,41,0,0,0
1140,962.3,23.5,41,0,0,0
1141,962.3,23.6,41,0,0,0
1142,962.3,23.4,41,0,0,0
1143,962.2,23.2,41,0,0,0
1144,962.3,23.1,41,0,0,0
1145,962.4,23.1,41,0,0,0
1146,962.4,23.2,41,0,0,0
1147,962.4,23.2,41,0,0,0
1148,962.2,23.1,41,0,0,0
1149,962.4,23.2,41,0,0,0
1150,962.2,23.2,41,0,0,0
1151,962.4,23.2,41,0,0,0
1152,962.2,23.1,41,0,0,0
1153,962.3,22.9,41,0,0,0
1154,962.3,22.8,41,0,0,0
1155,962.4,22.7,41,0,0,0
1156,962.4,22.8,41,0,0,0
1157,962.4,22.6,41,0,0,0
1158,962.3,22.4,41,0,0,0
1159,962.3,22.6,42,0,0,0
1160,962.2,22.6,42,0,0,0
1161,962.3,22.7,33,0,0,0
1162,962.3,22.7,33,0,0,0
1163,962.4,22.7,34,0,0,0
1164,962.2,22.9,34,0,0,0
1165,962.3,22.9,34,0,0,0
1166,962.2,22.8,35,0,0,0
1167,962.2,22.8,35,0,0,0
1168,962.4,22.8,35,0,0,0
1170,962.2,22.7,36,0,0,0
1171,962.3,22.8,36,0,0,0
1172,962.3,22.6,36,0,0,0
1173,962.3,22.7,36,0,0,0
1174,962.2,22.7,37,0,0,0
1175,962.3,22.7,37,0,0,0
1176,962.4,22.8,37,0,0,0
1177,962.3,22.7,37,0,0,0
1179,962.2,23,37,0,0,0
1180,962.2,22.8,37,0,0,0
1181,962.3,22.6,38,0,0,0
1182,962.3,22.7,38,0,0,0
1183,962.4,22.9,38,0,0,0
1184,962.3,23,38,0,0,0
1185,962.3,22.9,38,0,0,0
1186,962.2,22.9,38,0,0,0
1187,962.4,23,38,0,0,0
1188,962.4,23,38,0,0,0
1189,962.3,22.9,38,0,0,0
1190,962.3,23,38,0,0,0
1191,962.3,22.9,38,0,0,0
1192,962.4,23,38,0,0,0
1193,962.4,23,38,0,0,0
1194,962.4,23.1,38,0,0,0
1195,962.3,23.1,38,0,0,0
1196,962.4,23.1,38,0,0,0
1197,962.3,23.2,38,0,0,0
1198,962.2,23.3,38,0,0,0
1199,962.3,23.3,38,0,0,0
1200,962.2,23.3,38,0,0,0
1201,962.2,23.2,38,0,0,0
1202,962.3,23.1,38,0,0,0
1203,962.4,23.2,38,0,0,0
1204,962.4,23.3,38,0,0,0
1205,962.2,23.4,38,0,0,0
1206,962.4,23.1,38,0,0,0
1207,962.3,23.1,39,0,0,0
1208,962.4,23.3,39,0,0,0
1209,962.4,23.3,39,0,0,0
1210,962.4,23.2,39,0,0,0
1211,962.4,23.2,39,0,0,0
1212,962.4,23,39,0,0,0
1213,962.4,23,39,0,0,0
1214,962.4,23.1,39,0,0,0
1215,962.5,23.2,39,0,0,0
1216,962.3,23.1,39,0,0,0
1217,962.5,22.9,39,0,0,0
1218,962.4,22.8,39,0,0,0
1219,962.4,22.8,39,0,0,0
1220,962.2,23,39,0,0,0
1221,962.3,23.1,39,0,0,0
1222,962.4,23.1,39,0,0,0
1223,962.2,23.1,39,0,0,0
1224,962.5,23,39,0,0,0
1225,962.3,22.9,39,0,0,0
1226,962.4,23.1,39,0,0,0
1227,962.5,23.2,39,0,0,0
1228,962.3,23.1,40,0,0,0
1229,962.4,22.8,40,0,0,0
1230,962.3,22.9,40,0,0,0
1231,962.3,22.9,32,0,0,0
1232,962.3,22.9,33,0,0,0
1233,962.5,23,33,0,0,0
1234,962.3,23.1,33,0,0,0
1235,962.4,23.1,34,0,0,0
1236,962.3,23,34,0,0,0
1237,962.4,23,34,0,0,0
1238,962.3,23,35,0,0,0
1239,962.2,23.1,35,0,0,0
1240,962.3,23.1,35,0,0,0
1241,962.4,23.5,36,0,0,0
1242,962.4,24.5,37,0,0,0
1243,962.4,24,37,0,0,0
1244,962.5,23.4,37,0,0,0
1245,962.5,23.5,37,0,0,0
1246,962.4,23.6,37,0,0,0
1247,962.5,23.2,37,0,0,0
1248,962.3,23.1,38,0,0,0
1249,962.4,23.1,38,0,0,0
1250,962.4,23.1,38,0,0,0
1251,962.4,23.1,38,0,0,0
1252,962.4,22.9,38,0,0,0
1253,962.4,22.9,39,0,0,0
1254,962.5,22.8,39,0,0,0
1255,962.5,22.7,39,0,0,0
1256,962.5,22.7,39,0,0,0
1257,962.3,22.8,39,0,0,0
1258,962.4,22.9,39,0,0,0
1259,962.4,23,40,0,0,0
1260,962.3,22.9,40,0,0,0
1262,962.2,22.9,40,0,0,0
1432,962.4,23,42,0,0,0
1433,962.5,22.8,42,0,0,0
1434,962.6,22.6,42,0,0,0
1435,962.4,23.3,42,0,0,0
1436,962.4,23.6,42,0,0,0
1437,962.5,24.1,42,0,0,0
1439,962.5,24.3,42,0,0,0
1440,962.3,24.2,42,0,0,0
1441,962.5,23.9,31,0,0,0
1443,962.5,23.6,32,0,0,0
1444,962.4,23.4,32,0,0,0
1445,962.6,23.1,33,0,0,0
1447,962.4,22.9,33,0,0,0
1448,962.5,23.4,33,0,0,0
1449,962.6,23.7,34,0,0,0
1450,962.5,23.8,34,0,0,0
1451,962.4,23.9,34,0,0,0
1452,962.4,24,34,0,0,0
1453,962.4,23.9,34,0,0,0
1455,962.4,23.6,35,0,0,0
1456,962.5,24.1,35,0,0,0
1457,962.4,25.2,35,0,0,0
0,962.4,24.2,35,0,0,0
1459,962.3,23.5,35,0,0,0
1460,962.5,23.3,36,0,0,0
1461,962.4,23.3,36,0,0,0
1463,962.5,23.3,36,0,0,0
1464,962.5,23,36,0,0,0
1465,962.6,23.1,36,0,0,0
1466,962.5,23.5,37,0,0,0
1467,962.4,23.5,37,0,0,0
1468,962.4,23.5,37,0,0,0
1469,962.5,23.6,37,0,0,0
1470,962.5,23.5,37,0,0,0
1471,962.5,23.3,37,0,0,0
1472,962.4,23.2,37,0,0,0
1473,962.5,23.1,37,0,0,0
1474,962.5,23.2,37,0,0,0
1475,962.5,23.3,37,0,0,0
0,962.4,23.3,38,0,0,0
1477,962.6,23.4,38,0,0,0
1478,962.6,23.2,38,0,0,0
0,962.5,23,38,0,0,0
1480,962.6,23.1,38,0,0,0
1481,962.6,23.4,38,0,0,0
1482,962.6,23.5,38,0,0,0
0,962.6,23.2,38,0,0,0
1484,962.6,23.1,38,0,0,0
1485,962.6,22.9,38,0,0,0
1486,962.6,22.7,39,0,0,0
1488,962.4,22.7,39,0,0,0
1489,962.5,23,39,0,0,0
1490,962.6,24,39,0,0,0
1491,962.5,23.6,39,0,0,0
1493,962.4,23.5,39,0,0,0
1494,962.3,23.3,39,0,0,0
1497,962.5,23.2,39,0,0,0
1498,962.5,23.2,39,0,0,0
1501,962.4,23.2,39,0,0,0
1502,962.4,23.3,39,0,0,0
1503,962.5,23.4,39,0,0,0
1504,962.4,22.8,39,0,0,0
1505,962.5,22.8,40,0,0,0
1506,962.5,22.8,40,0,0,0
0,962.7,22.5,40,0,0,0
1509,962.6,22.8,40,0,0,0
1510,962.6,23.1,40,0,0,0
0,962.5,23.1,32,0,0,0
1512,962.7,23.1,32,0,0,0
1513,962.5,23.3,33,0,0,0
1514,962.7,23.3,33,0,0,0
1515,962.5,23.1,34,0,0,0
1517,962.6,23.1,34,0,0,0
1518,962.5,23.2,34,0,0,0
1519,962.6,23.1,35,0,0,0
1521,962.5,23.1,35,0,0,0
1522,962.4,23.3,36,0,0,0
1523,962.7,23.4,36,0,0,0
1525,962.4,23.3,36,0,0,0
1526,962.6,23.4,37,0,0,0
1527,962.5,23.3,37,0,0,0
0,962.4,23.1,37,0,0,0
1529,962.5,22.8,37,0,0,0
1530,962.6,22.7,37,0,0,0
1531,962.5,22.7,38,0,0,0
1533,962.5,22.6,38,0,0,0
1534,962.5,24.2,38,0,0,0
1535,962.4,24.1,39,0,0,0
1538,962.6,23.2,39,0,0,0
1539,962.4,23.1,39,0,0,0
1540,962.5,22.9,39,0,0,0
1541,962.5,22.8,39,0,0,0
1542,962.4,22.8,39,0,0,0
0,962.5,22.7,39,0,0,0
0,962.4,22.6,40,0,0,0
0,962.5,22.5,40,0,0,0
1546,962.4,22.4,40,0,0,0
1547,962.5,22.4,40,0,0,0
0,962.4,22.6,40,0,0,0
1549,962.4,22.7,40,0,0,0
1550,962.5,22.5,40,0,0,0
1551,962.5,22.4,41,0,0,0
0,962.4,22.8,41,0,0,0
1553,962.5,24.6,41,0,0,0
1554,962.4,24,41,0,0,0
1555,962.6,23.3,41,0,0,0
1556,962.6,22.8,41,0,0,0
1557,962.4,22.9,41,0,0,0
1558,962.4,23,41,0,0,0
0,962.5,23,41,0,0,0
1562,962.6,23,43,0,0,0
1563,962.5,22.8,41,0,0,0
1565,962.4,22.7,41,0,0,0
1566,962.5,22.6,41,0,0,0
1567,962.6,22.9,41,0,0,0
1568,962.6,23.5,42,0,0,0
0,962.6,23.9,42,0,0,0
0,962.6,23.3,42,0,0,0
1571,962.4,23.3,42,0,0,0
1572,962.5,25,42,0,0,0
1573,962.6,24.6,41,0,0,0
0,962.6,23.4,41,0,0,0
1575,962.5,23.2,42,0,0,0
1576,962.5,23.1,41,0,0,0
1577,962.5,23,41,0,0,0
1578,962.7,23.1,41,0,0,0
1579,962.4,23.2,41,0,0,0
1580,962.5,23.2,41,0,0,0
1581,962.5,23.2,32,0,0,0
0,962.6,23.3,32,0,0,0
1583,962.5,23.1,33,0,0,0
1584,962.6,23.1,33,0,0,0
1585,962.5,23.1,33,0,0,0
0,962.4,23,33,0,0,0
1587,962.6,23.3,34,0,0,0
1588,962.6,25,34,0,0,0
1589,962.5,25.5,34,0,0,0
0,962.5,25.3,34,0,0,0
0,962.4,23.7,34,0,0,0
1592,962.6,25.3,34,0,0,0
1593,962.6,26.1,34,0,0,0
1594,962.4,25,34,0,0,0
1595,962.6,23.9,35,0,0,0
1596,962.5,23.5,35,0,0,0
1597,962.6,23.3,35,0,0,0
1599,962.5,23,35,0,0,0
1600,962.4,23,35,0,0,0
1601,962.5,23.1,35,0,0,0
1603,962.6,23,36,0,0,0
1604,962.6,22.9,36,0,0,0
1605,962.6,25.5,36,0,0,0
1606,962.6,26.4,36,0,0,0
1608,962.7,27.3,36,0,0,0
1609,962.6,26,36,0,0,0
1610,962.7,25.1,36,0,0,0
1611,962.6,24.2,36,0,0,0
0,962.6,23.5,36,0,0,0
1613,962.7,23.1,36,0,0,0
1614,962.7,23,36,0,0,0
1615,962.6,23,36,0,0,0
1616,962.5,23.8,36,0,0,0
1619,962.5,26,36,0,0,0
1620,962.4,24.1,36,0,0,0
1621,962.5,23.5,36,0,0,0
1622,962.5,23.3,36,0,0,0
1624,962.7,23.3,36,0,0,0
1625,962.6,23.3,36,0,0,0
1627,962.5,23.2,36,0,0,0
1628,962.7,23.3,36,0,0,0
1629,962.5,23.2,37,0,0,0
1630,962.7,24.6,37,0,0,0
1632,962.5,24.9,36,0,0,0
1633,962.5,27.1,36,0,0,0
1634,962.6,27.1,36,0,0,0
1635,962.5,27.9,36,0,0,0
1636,962.5,28.2,36,0,0,0
1637,962.5,28.5,36,0,0,0
1638,962.6,28.7,36,0,0,0
1641,962.5,27.5,36,0,0,0
1642,962.5,27.4,36,0,0,0
0,962.6,27.1,36,0,0,0
1644,962.5,28.7,36,0,0,0
1645,962.6,28.2,36,0,0,0
1646,962.4,27.2,36,0,0,0
1647,962.7,27.4,35,0,0,0
1649,962.5,26.2,36,0,0,0
1650,962.6,27.1,36,0,0,0
1651,962.6,27.6,31,0,0,0
1653,962.6,27.8,31,0,0,0
1654,962.6,26.7,31,0,0,0
1655,962.7,27.5,32,0,0,0
1657,962.6,27.1,32,0,0,0
1658,962.7,25.7,32,0,0,0
1659,962.6,25.9,32,0,0,0
1660,962.6,25.5,32,0,0,0
1661,962.6,27.9,32,0,0,0
1662,962.4,28.3,32,0,0,0
1664,962.6,27.7,32,0,0,0
1666,962.6,24,33,0,0,0
1667,962.6,23.8,33,0,0,0
0,962.7,23.9,33,0,0,0
1670,962.5,24.8,33,0,0,0
1671,962.6,24.5,34,0,0,0
1673,962.6,25.5,34,0,0,0
1674,962.7,25.9,34,0,0,0
1675,962.5,27.8,34,0,0,0
1677,962.6,28.1,34,0,0,0
1678,962.6,28.8,34,0,0,0
1679,962.5,29.1,34,0,0,0
1680,962.7,27.2,34,0,0,0
1681,962.5,25.6,34,0,0,0
1682,962.4,25,34,0,0,0
1683,962.4,24.5,35,0,0,0
1686,962.5,26.2,35,0,0,0
1687,962.7,25.3,35,0,0,0
1688,962.7,26.9,35,0,0,0
1690,962.7,25.5,35,0,0,0
1691,962.5,26.5,35,0,0,0
1692,962.6,26.8,35,0,0,0
1693,962.5,24.4,35,0,0,0
1694,962.6,24.2,35,0,0,0
1695,962.7,26.2,35,0,0,0
1696,962.6,27,35,0,0,0
1698,962.7,27.8,35,0,0,0
1699,962.7,28.2,35,0,0,0
1700,962.6,27.3,35,0,0,0
1701,962.6,27.2,35,0,0,0
1702,962.6,28.5,35,0,0,0
1703,962.6,28.1,35,0,0,0
1704,962.5,25.1,35,0,0,0
1705,962.7,23.5,35,0,0,0
1706,962.7,22.7,35,0,0,0
1707,962.7,22.8,35,0,0,0
1708,962.5,23.4,35,0,0,0
1711,962.6,24.2,36,0,0,0
1712,962.6,24,36,0,0,0
1714,962.7,23.4,36,0,0,0
1715,962.5,24.7,36,0,0,0
1716,962.4,26,36,0,0,0
1717,962.6,25.2,36,0,0,0
1718,962.5,23.2,36,0,0,0
1719,962.6,23.3,37,0,0,0
1720,962.6,23.5,37,0,0,0
1721,962.6,24,32,0,0,0
0,962.5,24.1,32,0,0,0
1723,962.6,24,32,0,0,0
1724,962.5,23.8,32,0,0,0
1726,962.5,25.8,33,0,0,0
1727,962.5,25.4,33,0,0,0
1728,962.6,24.3,33,0,0,0
1729,962.5,24.2,34,0,0,0
1730,962.6,24.3,34,0,0,0
0,962.8,23.8,34,0,0,0
1732,962.7,23.7,34,0,0,0
1733,962.6,24.1,34,0,0,0
1734,962.7,23.9,34,0,0,0
1735,962.8,23.4,35,0,0,0
1736,962.7,22.9,35,0,0,0
1737,962.6,24.2,35,0,0,0
0,962.5,25.4,36,0,0,0
0,962.5,24.2,36,0,0,0
1740,962.4,23.9,36,0,0,0
1741,962.6,26.2,36,0,0,0
1742,962.5,24.6,36,0,0,0
0,962.6,25.6,36,0,0,0
1744,962.6,26.3,36,0,0,0
1745,962.6,26.3,36,0,0,0
1748,962.5,23.7,36,0,0,0
1749,962.5,23.6,36,0,0,0
1750,962.4,23.6,36,0,0,0
1751,962.5,25.2,36,0,0,0
1752,962.5,25.6,36,0,0,0
1753,962.4,26.2,36,0,0,0
1754,962.6,27.9,36,0,0,0
1755,962.5,27.8,36,0,0,0
1756,962.4,26.4,36,0,0,0
1757,962.6,26.2,36,0,0,0
1758,962.6,26.9,36,0,0,0
1759,962.5,26.5,36,0,0,0
1760,962.7,25.1,36,0,0,0
1761,962.6,24.9,36,0,0,0
1762,962.5,25.1,36,0,0,0
1763,962.6,24.5,36,0,0,0
1764,962.5,24,36,0,0,0
1765,962.5,23.8,36,0,0,0
0,962.5,23.7,36,0,0,0
1768,962.6,23.6,37,0,0,0
1769,962.6,23.1,37,0,0,0
1770,962.5,23.4,37,0,0,0
1771,962.6,23.9,37,0,0,0
1772,962.6,24.3,37,0,0,0
1773,962.7,23.4,37,0,0,0
1774,962.7,23.7,37,0,0,0
1775,962.5,24,37,0,0,0
1776,962.5,23.9,37,0,0,0
1777,962.7,24,38,0,0,0
1778,962.5,23.6,38,0,0,0
1780,962.6,23.2,38,0,0,0
1781,962.5,23.5,38,0,0,0
1782,962.6,24.3,38,0,0,0
1783,962.6,24.7,38,0,0,0
